token,numEn,numDe
njd,0,1
nje,285,122
njf,0,0
njg,0,0
njh,1,0
nji,28,33
njj,0,0
njk,0,0
njl,0,0
njm,0,0
njn,0,0
njo,122,64
njp,0,0
njq,0,0
njr,0,0
njs,0,0
njt,0,0
nju,516,300
njv,0,0
njw,0,0
njx,0,0
njy,1,0
njz,0,0
nka,236,1692
nkb,16,217
nkc,10,32
nkd,5,66
nke,1096,5719
nkf,56,183
nkg,15,165
nkh,44,864
nki,891,556
nkj,3,8
nkk,0,139
nkl,300,1304
nkm,16,158
nkn,91,312
nko,56,2535
nkp,6,80
nkq,0,4
nkr,108,1705
nks,401,727
nkt,101,3531
nku,12,1844
nkv,1,53
nkw,18,162
nkx,0,0
nky,103,32
nkz,0,42
nla,257,2970
nlb,0,0
nlc,0,0
nld,0,0
nle,360,1652
nlf,0,0
nlg,0,0
nlh,0,0
nli,372,2575
nlj,0,0
nlk,0,0
nll,0,0
nlm,0,0
nln,0,0
nlo,120,544
nlp,0,0
nlq,0,0
nlr,0,0
nls,0,0
nlt,0,0
nlu,20,71
nlv,0,0
nlw,0,0
nlx,0,0
nly,313,18
nlz,0,0
nma,158,1659
nmb,0,0
nmc,0,0
nmd,0,0
nme,1494,927
nmf,0,0
nmg,0,0
nmh,0,0
nmi,55,720
nmj,0,0
nmk,0,0
nml,0,0
nmm,0,0
nmn,0,0
nmo,88,804
nmp,0,0
nmq,0,0
nmr,0,0
nms,0,0
nmt,0,0
nmu,13,425
nmv,0,0
nmw,0,0
nmx,0,0
nmy,3,22
nmz,0,0
nna,1033,1096
nnb,2,260
nnc,0,155
nnd,0,59
nne,3830,8856
nnf,2,118
nng,1,79
nnh,5,57
nni,1884,1080
nnj,0,4
nnk,4,116
nnl,0,267
nnm,1,172
nnn,1,31
nno,605,364
nnp,0,69
nnq,0,2
nnr,1,59
nns,29,877
nnt,0,1312
nnu,631,1848
nnv,0,73
nnw,1,164
nnx,0,0
nny,415,57
nnz,0,219
noa,73,66
nob,404,339
noc,896,958
nod,494,256
noe,186,80
nof,108,146
nog,474,493
noh,41,130
noi,810,220
noj,6,7
nok,16,186
nol,1394,1068
nom,2369,1474
non,2771,594
noo,294,26
nop,694,855
noq,1,2
nor,2204,1400
nos,1703,1341
not,2875,1190
nou,1435,31
nov,570,216
now,1609,97
nox,72,93
noy,47,6
noz,119,141
npa,118,926
npb,0,0
npc,0,0
npd,0,0
npe,61,154
npf,1,541
npg,0,0
nph,13,154
npi,46,312
npj,0,0
npk,0,0
npl,88,368
npm,0,0
npn,0,7
npo,147,385
npp,0,0
npq,0,0
npr,160,1034
nps,1,13
npt,0,1
npu,290,298
npv,0,0
npw,0,0
npx,0,0
npy,0,27
npz,0,0
nqa,0,1
nqb,0,0
nqc,0,0
nqd,0,0
nqe,0,0
nqf,0,0
nqg,0,0
nqh,0,0
nqi,0,0
nqj,0,0
nqk,0,0
nql,0,0
nqm,0,0
nqn,0,0
nqo,0,0
nqp,0,0
nqq,0,0
nqr,0,0
nqs,0,0
nqt,0,0
nqu,460,280
nqv,0,0
nqw,0,0
nqx,0,0
nqy,0,0
nqz,0,0
nra,62,945
nrb,0,0
nrc,0,0
nrd,0,0
nre,433,2227
nrf,0,0
nrg,0,0
nrh,1,10
nri,132,949
nrj,0,0
nrk,0,0
nrl,0,0
nrm,0,0
nrn,0,0
nro,177,483
nrp,0,0
nrq,0,0
nrr,0,0
nrs,0,0
nrt,0,0
nru,35,393
nrv,0,0
nrw,0,0
nrx,0,0
nry,88,16
nrz,0,0
nsa,1070,2968
nsb,45,818
nsc,623,9966
nsd,86,330
nse,3218,4439
nsf,866,1032
nsg,34,703
nsh,657,285
nsi,4601,2540
nsj,4,30
nsk,148,978
nsl,374,606
nsm,529,838
nsn,36,176
nso,1107,961
nsp,1515,4766
nsq,1,41
nsr,10,475
nss,45,1289
nst,4671,12900
nsu,2603,938
nsv,144,564
nsw,337,647
nsx,0,0
nsy,76,468
nsz,0,507
nta,8314,4473
ntb,119,313
ntc,30,20
ntd,6,109
nte,12748,18093
ntf,27,630
ntg,68,988
nth,1846,1624
nti,10279,6107
ntj,19,28
ntk,2,256
ntl,916,1614
ntm,252,179
ntn,54,488
nto,3032,1529
ntp,73,121
ntq,0,0
ntr,7784,5714
nts,3897,2119
ntt,12,125
ntu,926,935
ntv,12,54
ntw,110,1868
ntx,0,0
nty,422,148
ntz,35,626
nua,727,50
nub,135,23
nuc,718,66
nud,142,65
nue,332,64
nuf,442,38
nug,53,59
nuh,0,54
nui,231,115
nuj,2,2
nuk,29,196
nul,489,273
num,1766,772
nun,183,7114
nuo,271,6
nup,43,65
nuq,0,0
nur,559,482
nus,627,881
nut,1447,879
nuu,21,18
nuv,1,1
nuw,1,2
nux,3,2
nuy,0,2
nuz,2,3
nva,279,192
nvb,0,0
nvc,0,0
nvd,0,0
nve,2589,3448
nvf,0,0
nvg,0,0
nvh,0,0
nvi,872,191
nvj,0,0
nvk,0,0
nvl,0,4
nvm,0,0
nvn,0,0
nvo,355,796
nvp,0,0
nvq,0,0
nvr,0,0
nvs,0,0
nvt,0,0
nvu,56,16
nvv,0,0
nvw,0,0
nvx,0,0
nvy,25,0
nvz,0,0
nwa,291,1446
nwb,0,0
nwc,0,0
nwd,0,0
nwe,88,2329
nwf,0,0
nwg,0,0
nwh,20,1
nwi,77,771
nwj,0,0
nwk,0,0
nwl,0,0
nwm,0,0
nwn,0,0
nwo,143,220
nwp,0,0
nwq,0,0
nwr,26,0
nws,0,0
nwt,0,0
nwu,1,323
nwv,0,0
nww,0,0
nwx,0,0
nwy,0,0
nwz,0,0
nxa,0,1
nxb,0,0
nxc,0,1
nxd,0,1
nxe,5,2
nxf,0,0
nxg,0,1
nxh,0,0
nxi,112,5
nxj,0,0
nxk,0,10
nxl,1,0
nxm,1,4
nxn,0,0
nxo,0,0
nxp,0,2
nxq,0,0
nxr,0,1
nxs,0,3
nxt,2,1
nxu,0,0
nxv,0,0
nxw,1,1
nxx,0,0
nxy,0,0
nxz,0,0
nya,87,26
nyb,21,4
nyc,72,42
nyd,1,2
nye,7,5
nyf,4,4
nyg,4,1
nyh,4,2
nyi,98,12
nyj,1,1
nyk,3,2
nyl,210,189
nym,210,197
nyn,1,1
nyo,65,24
nyp,3,2
nyq,0,0
nyr,7,2
nys,49,30
nyt,66,3
nyu,5,9
nyv,1,0
nyw,48,1
nyx,11,13
nyy,1,0
nyz,1,4
nza,88,820
nzb,5,284
nzc,0,75
nzd,0,107
nze,287,7029
nzf,1,243
nzg,6,261
nzh,3,105
nzi,58,2647
nzj,0,19
nzk,2,300
nzl,1,306
nzm,2,266
nzn,0,53
nzo,103,223
nzp,0,230
nzq,0,7
nzr,0,169
nzs,0,607
nzt,0,344
nzu,3,1304
nzv,0,167
nzw,1,324
nzx,0,0
nzy,192,285
nzz,0,102
oaa,0,0
oab,16,69
oac,828,56
oad,2834,59
oae,4,2
oaf,67,9
oag,91,70
oah,10,11
oai,5,2
oaj,0,0
oak,377,140
oal,791,146
oam,243,82
oan,683,195
oao,3,2
oap,148,14
oaq,8,6
oar,1506,187
oas,683,114
oat,2425,115
oau,20,102
oav,12,3
oaw,1,1
oax,47,21
oay,2,2
oaz,3,12
oba,893,814
obb,456,208
obc,7,1
obd,10,8
obe,791,2181
obf,12,14
obg,2,15
obh,3,8
obi,1737,1246
obj,553,176
obk,1,14
obl,1344,895
obm,3,17
obn,21,0
obo,354,294
obp,0,13
obq,0,0
obr,170,171
obs,894,204
obt,199,52
obu,237,217
obv,43,3
obw,28,7
obx,0,0
oby,358,8
obz,0,11
oca,2198,187
ocb,0,0
occ,1004,52
ocd,0,0
oce,3097,98
ocf,0,0
ocg,0,0
och,1250,5599
oci,2291,68
ocj,0,0
ock,6215,3961
ocl,225,16
ocm,3,1
ocn,3,1
oco,1167,219
ocp,0,0
ocq,0,0
ocr,462,32
ocs,10,1
oct,757,37
ocu,1286,38
ocv,0,0
ocw,0,0
ocx,0,0
ocy,643,96
ocz,0,0
oda,492,214
odb,44,9
odc,101,6
odd,430,44
ode,3748,4918
odf,33,10
odg,235,33
odh,41,14
odi,1658,1049
odj,3,1
odk,13,18
odl,233,26
odm,31,28
odn,28,3
odo,787,451
odp,408,8
odq,34,0
odr,131,95
ods,1196,84
odt,21,24
odu,2687,2018
odv,2,0
odw,87,14
odx,0,0
ody,1473,217
odz,5,2
oea,92,6
oeb,48,26
oec,95,14
oed,195,25
oee,1,0
oef,186,149
oeg,2,2
oeh,33,9
oei,45,37
oej,1,1
oek,10,11
oel,239,199
oem,147,62
oen,296,237
oeo,24,1
oep,47,34
oeq,5,0
oer,160,93
oes,551,61
oet,300,122
oeu,90,18
oev,39,16
oew,2,3
oex,19,23
oey,11,1
oez,2,1
ofa,129,208
ofb,4,10
ofc,1,3
ofd,0,10
ofe,538,461
off,5413,3735
ofg,1,8
ofh,0,8
ofi,1001,578
ofj,0,3
ofk,0,17
ofl,98,100
ofm,5,29
ofn,6,4
ofo,130,419
ofp,0,11
ofq,0,0
ofr,38,76
ofs,37,140
oft,849,362
ofu,83,69
ofv,0,4
ofw,0,1
ofx,0,0
ofy,8,1
ofz,0,3
oga,476,339
ogb,27,14
ogc,0,0
ogd,7,17
oge,1671,4581
ogf,78,22
ogg,338,139
ogh,41,31
ogi,2387,3438
ogj,1,0
ogk,0,10
ogl,282,208
ogm,71,39
ogn,523,252
ogo,303,206
ogp,0,10
ogq,0,1
ogr,3689,3664
ogs,136,49
ogt,22,57
ogu,417,49
ogv,1,8
ogw,99,9
ogx,0,0
ogy,2330,35
ogz,0,7
oha,126,274
ohb,1,65
ohc,0,0
ohd,1,22
ohe,226,742
ohf,0,25
ohg,0,25
ohh,0,27
ohi,139,74
ohj,0,1
ohk,0,43
ohl,16,1802
ohm,33,69
ohn,182,2848
oho,347,394
ohp,0,19
ohq,0,0
ohr,25,2095
ohs,8,127
oht,0,25
ohu,41,116
ohv,0,2
ohw,0,15
ohx,0,0
ohy,110,78
ohz,0,7
oia,20,14
oib,7,8
oic,924,23
oid,1576,904
oie,75,33
oif,10,7
oig,25,6
oih,3,4
oii,2,1
oij,0,0
oik,25,39
oil,2597,194
oim,57,54
oin,3987,361
oio,23,18
oip,2,4
oiq,0,0
oir,262,96
ois,1521,267
oit,313,211
oiu,0,0
oiv,24,5
oiw,1,17
oix,9,5
oiy,0,0
oiz,11,7
oja,32,82
ojb,1,1
ojc,0,0
ojd,0,0
oje,658,605
ojf,0,0
ojg,0,0
ojh,0,0
oji,13,17
ojj,0,0
ojk,0,1
ojl,0,0
ojm,1,0
ojn,3,1
ojo,36,33
ojp,1,1
ojq,0,0
ojr,1,1
ojs,0,0
ojt,1,1
oju,6,9
ojv,1,1
ojw,0,1
ojx,0,0
ojy,0,0
ojz,0,0
oka,113,1078
okb,22,5
okc,7,1
okd,2,0
oke,1747,262
okf,1,9
okg,0,1
okh,11,5
oki,638,216
okj,1,0
okk,33,172
okl,55,217
okm,17,5
okn,12,9
oko,67,1055
okp,2,2
okq,0,0
okr,14,431
oks,285,66
okt,8,253
oku,38,792
okv,0,0
okw,10,1
okx,0,0
oky,75,16
okz,0,30
ola,2433,1513
olb,41,314
olc,122,259
old,5244,1902
ole,4411,2127
olf,357,616
olg,54,1524
olh,33,25
oli,5992,4260
olj,2,5
olk,215,891
oll,5528,7127
olm,118,183
oln,20,61
olo,7192,4286
olp,146,109
olq,1,2
olr,5,36
ols,406,319
olt,980,328
olu,2428,1233
olv,493,186
olw,9,24
olx,0,0
oly,1688,1297
olz,21,1507
oma,4169,2741
omb,1866,1315
omc,8,10
omd,2,35
ome,8177,2546
omf,204,100
omg,0,49
omh,9,22
omi,3308,2017
omj,0,2
omk,3,125
oml,23,54
omm,5202,4566
omn,118,68
omo,1615,1261
omp,6682,2243
omq,0,13
omr,47,50
oms,514,225
omt,16,68
omu,69,95
omv,0,84
omw,17,64
omx,0,0
omy,1215,206
omz,0,40
ona,8267,3841
onb,76,252
onc,2811,270
ond,4806,2423
one,14871,4937
onf,1901,936
ong,4727,809
onh,51,105
oni,5326,4509
onj,217,239
onk,514,548
onl,316,128
onm,607,129
onn,1669,1445
ono,3021,1544
onp,96,125
onq,86,16
onr,140,110
ons,10979,8952
ont,8990,4891
onu,479,327
onv,1572,517
onw,143,122
onx,4,3
ony,942,240
onz,241,1148
ooa,5,7
oob,78,25
ooc,66,14
ood,6566,183
ooe,20,5
oof,1044,47
oog,63,36
ooh,14,6
ooi,42,19
ooj,4,1
ook,3138,145
ool,3060,220
oom,1831,105
oon,1260,78
ooo,0,1
oop,963,166
ooq,0,0
oor,1942,429
oos,950,812
oot,3977,458
oou,2,1
oov,188,9
oow,4,2
oox,8,14
ooy,0,0
ooz,92,4
opa,1159,1025
opb,7,12
opc,20,9
opd,2,4
ope,6874,1038
opf,26,3747
opg,15,7
oph,3044,2614
opi,1724,1173
opj,5,2
opk,16,19
opl,1343,514
opm,735,28
opn,29,24
opo,1421,872
opp,1783,1645
opq,0,0
opr,659,406
ops,768,289
opt,1354,684
opu,711,231
opv,1,7
opw,29,2
opx,0,0
opy,817,121
opz,0,3
oqa,0,0
oqb,0,0
oqc,0,0
oqd,0,0
oqe,0,0
oqf,0,0
oqg,0,0
oqh,0,0
oqi,1,1
oqj,0,0
oqk,0,0
oql,0,0
oqm,0,0
oqn,0,0
oqo,0,0
oqp,0,0
oqq,0,0
oqr,0,0
oqs,0,0
oqt,0,0
oqu,274,82
oqv,0,0
oqw,0,0
oqx,0,0
oqy,0,0
oqz,0,0
ora,5022,2500
orb,645,1440
orc,2263,327
ord,5674,4523
ore,7647,2780
orf,149,852
org,1550,2919
orh,120,715
ori,6186,4607
orj,4,30
ork,4323,685
orl,1137,672
orm,6640,4775
orn,3378,2553
oro,1352,686
orp,1495,1118
orq,173,32
orr,1980,1685
ors,2698,3463
ort,10938,6795
oru,257,208
orv,30,157
orw,562,476
orx,5,5
ory,5138,106
orz,14,503
osa,834,680
osb,89,57
osc,1154,844
osd,2,10
ose,5176,4505
osf,4,62
osg,13,55
osh,189,81
osi,5000,2579
osj,1,6
osk,56,877
osl,50,80
osm,307,271
osn,28,53
oso,698,649
osp,1490,1093
osq,70,3
osr,6,30
oss,4451,2381
ost,6803,4693
osu,549,139
osv,0,7
osw,10,32
osx,0,0
osy,358,214
osz,2,64
ota,2121,903
otb,237,386
otc,256,23
otd,4,34
ote,4581,4243
otf,54,274
otg,56,113
oth,4747,1420
oti,3228,1651
otj,2,3
otk,11,231
otl,159,137
otm,94,116
otn,11,44
oto,2858,2880
otp,40,58
otq,1,1
otr,565,633
ots,541,949
ott,2939,2458
otu,156,130
otv,4,43
otw,68,199
otx,0,0
oty,301,168
otz,5,345
oua,33,23
oub,1283,47
ouc,772,104
oud,607,22
oue,28,22
ouf,74,23
oug,2275,111
ouh,5,6
oui,78,77
ouj,3,2
ouk,16,7
oul,1049,202
oum,36,27
oun,12089,442
ouo,0,0
oup,1864,78
ouq,33,9
our,8938,943
ous,10597,202
out,9224,412
ouu,0,0
ouv,89,95
ouw,8,5
oux,25,19
ouy,2,2
ouz,16,5
ova,862,247
ovb,0,0
ovc,1,1
ovd,3,2
ove,9207,578
ovf,0,0
ovg,6,1
ovh,0,0
ovi,1632,648
ovj,0,0
ovk,6,2
ovl,1,0
ovm,0,0
ovn,3,2
ovo,198,137
ovp,0,1
ovq,0,0
ovr,2,1
ovs,45,24
ovt,1,0
ovu,34,11
ovv,1,0
ovw,0,0
ovx,0,0
ovy,28,1
ovz,0,0
owa,645,103
owb,175,34
owc,62,5
owd,504,37
owe,4715,250
owf,185,3
owg,52,11
owh,186,3
owi,688,157
owj,7,54
owk,5,7
owl,1526,57
owm,62,10
own,5239,214
owo,30,39
owp,53,3
owq,0,0
owr,141,7
ows,540,127
owt,481,2
owu,6,5
owv,1,0
oww,31,1
owx,0,0
owy,86,3
owz,11,1
oxa,132,103
oxb,8,3
oxc,13,3
oxd,0,0
oxe,183,131
oxf,20,2
oxg,35,5
oxh,17,12
oxi,1206,876
oxj,0,0
oxk,0,5
oxl,14,3
oxm,1,1
oxn,2,0
oxo,38,90
oxp,6,6
oxq,0,0
oxr,1,2
oxs,5,6
oxt,74,8
oxu,4,2
oxv,3,4
oxw,29,3
oxx,1,0
oxy,626,319
oxz,0,1
oya,466,67
oyb,13,0
oyc,25,1
oyd,17,11
oye,388,34
oyf,17,1
oyg,2,2
oyh,6,2
oyi,49,9
oyj,0,1
oyk,1,28
oyl,45,33
oym,445,3
oyn,10,5
oyo,23,8
oyp,2,1
oyq,0,0
oyr,2,0
oys,261,18
oyt,1,1
oyu,3,2
oyv,0,0
oyw,1,1
oyx,0,0
oyy,0,0
oyz,0,0
oza,50,47
ozb,0,0
ozc,0,0
ozd,0,0
oze,185,1498
ozf,0,0
ozg,1,1
ozh,6,1
ozi,56,1156
ozj,1,1
ozk,0,1
ozl,14,2
ozm,0,1
ozn,6,0
ozo,213,146
ozp,0,0
ozq,0,0
ozr,0,0
ozs,0,0
ozt,0,0
ozu,5,37
ozv,0,0
ozw,0,2
ozx,0,0
ozy,60,524
ozz,120,7
paa,2,293
pab,240,14
pac,2915,645
pad,484,65
pae,122,7
paf,3,11
pag,614,526
pah,21,7
pai,2284,38
paj,13,8
pak,14,258
pal,2146,1032
pam,102,92
pan,3962,3555
pao,4,2
pap,1231,905
paq,22,0
par,9829,3208
pas,2118,1237
pat,3881,1364
pau,178,287
pav,127,23
paw,169,13
pax,16,14
pay,1710,3
paz,20,410
pba,34,40
pbb,0,0
pbc,0,0
pbd,0,0
pbe,109,33
pbf,0,0
pbg,0,0
pbh,0,0
pbi,6,5
pbj,0,0
pbk,0,0
pbl,1,11
pbm,0,0
pbn,0,0
pbo,65,6
pbp,0,0
pbq,0,0
pbr,22,11
pbs,0,0
pbt,0,0
pbu,10,4
pbv,0,0
pbw,0,0
pbx,0,0
pby,1,1
pbz,0,0
pca,14,3
pcb,0,0
pcc,0,0
pcd,0,0
pce,0,0
pcf,0,0
pcg,0,0
pch,8,112
pci,2,1
pcj,0,0
pck,3,4
pcl,0,1
pcm,0,0
pcn,0,0
pco,30,8
pcp,0,0
pcq,0,0
pcr,3,0
pcs,0,0
pct,0,0
pcu,3,0
pcv,0,0
pcw,0,0
pcx,0,0
pcy,1,0
pcz,0,0
pda,55,27
pdb,0,0
pdc,0,0
pdd,0,0
pde,3,19
pdf,0,0
pdg,0,0
pdh,0,0
pdi,1,2
pdj,0,0
pdk,0,0
pdl,0,0
pdm,0,0
pdn,0,0
pdo,19,6
pdp,0,0
pdq,0,0
pdr,23,5
pds,0,0
pdt,0,0
pdu,0,0
pdv,0,0
pdw,0,0
pdx,0,0
pdy,0,0
pdz,0,0
pea,3458,44
peb,59,9
pec,4658,452
ped,2654,335
pee,1404,80
pef,133,17
peg,136,127
peh,12,6
pei,61,1295
pej,6,9
pek,26,897
pel,1072,3093
pem,44,15
pen,5231,4974
peo,586,3
pep,416,117
peq,0,0
per,17705,7418
pes,638,203
pet,2169,597
peu,150,132
pev,26,2
pew,128,2
pex,59,32
pey,41,13
pez,47,750
pfa,6,663
pfb,0,299
pfc,0,147
pfd,0,94
pfe,15,4380
pff,3,219
pfg,0,161
pfh,0,178
pfi,35,691
pfj,0,14
pfk,0,209
pfl,13,2164
pfm,0,155
pfn,1,69
pfo,8,113
pfp,0,130
pfq,0,13
pfr,11,167
pfs,0,626
pft,0,345
pfu,31,543
pfv,0,51
pfw,0,121
pfx,0,0
pfy,0,3
pfz,0,59
pga,13,10
pgb,0,0
pgc,0,0
pgd,0,0
pge,0,29
pgf,0,0
pgg,0,0
pgh,0,0
pgi,1,1
pgj,0,0
pgk,0,0
pgl,0,3
pgm,0,0
pgn,0,0
pgo,14,1
pgp,0,0
pgq,0,0
pgr,37,17
pgs,0,0
pgt,0,0
pgu,4,2
pgv,0,0
pgw,0,0
pgx,0,0
pgy,0,1
pgz,0,0
pha,2983,1905
phb,0,1
phc,0,1
phd,0,5
phe,1750,783
phf,0,4
phg,0,21
phh,3,2
phi,2743,2511
phj,0,0
phk,0,43
phl,117,48
phm,0,2
phn,18,5
pho,3745,1837
php,0,1
phq,0,0
phr,495,267
phs,49,24
pht,185,137
phu,179,44
phv,0,1
phw,0,1
phx,0,0
phy,2476,792
phz,0,4
pia,511,205
pib,17,11
pic,2467,315
pid,985,303
pie,1567,5562
pif,31,5
pig,989,340
pih,11,12
pii,4,3
pij,0,0
pik,279,140
pil,1386,700
pim,89,36
pin,6317,1854
pio,446,198
pip,860,169
piq,18,0
pir,1480,604
pis,715,784
pit,2497,2602
piu,52,50
piv,74,5
piw,4,2
pix,66,28
piy,3,0
piz,80,49
pja,10,2
pjb,0,0
pjc,0,0
pjd,0,0
pje,5,3
pjf,0,0
pjg,0,0
pjh,0,0
pji,0,0
pjj,0,0
pjk,0,0
pjl,0,0
pjm,0,0
pjn,0,0
pjo,1,1
pjp,0,0
pjq,0,0
pjr,0,0
pjs,0,0
pjt,0,0
pju,0,0
pjv,0,0
pjw,0,0
pjx,0,0
pjy,0,0
pjz,0,0
pka,4,24
pkb,0,0
pkc,0,0
pkd,0,0
pke,16,8
pkf,0,0
pkg,0,0
pkh,1,1
pki,77,9
pkj,0,0
pkk,0,0
pkl,0,3
pkm,0,0
pkn,11,1
pko,2,14
pkp,0,0
pkq,0,0
pkr,0,14
pks,0,0
pkt,0,0
pku,1,10
pkv,0,0
pkw,0,0
pkx,0,0
pky,0,0
pkz,0,0
pla,9393,3905
plb,0,0
plc,0,0
pld,0,0
ple,6407,1014
plf,0,0
plg,0,0
plh,0,2
pli,3104,858
plj,0,0
plk,0,0
pll,0,0
plm,0,0
pln,0,0
plo,1901,478
plp,0,0
plq,0,0
plr,0,0
pls,0,0
plt,0,0
plu,1131,378
plv,0,0
plw,0,0
plx,0,0
ply,1028,7
plz,0,0
pma,39,39
pmb,0,0
pmc,0,0
pmd,0,0
pme,1283,28
pmf,0,0
pmg,0,0
pmh,0,0
pmi,5,6
pmj,0,0
pmk,0,0
pml,0,0
pmm,0,0
pmn,0,0
pmo,20,15
pmp,0,0
pmq,0,0
pmr,0,0
pms,0,0
pmt,0,0
pmu,43,13
pmv,0,0
pmw,0,0
pmx,0,0
pmy,0,1
pmz,0,0
pna,6,22
pnb,0,0
pnc,0,0
pnd,0,0
pne,345,118
pnf,0,0
png,0,0
pnh,0,0
pni,20,15
pnj,0,0
pnk,0,0
pnl,0,0
pnm,0,0
pnn,0,0
pno,93,86
pnp,0,0
pnq,0,0
pnr,0,0
pns,0,0
pnt,0,0
pnu,4,1
pnv,0,0
pnw,0,0
pnx,0,0
pny,0,0
pnz,0,0
poa,44,21
pob,20,21
poc,524,150
pod,429,215
poe,299,64
pof,16,18
pog,130,109
poh,7,10
poi,2412,92
poj,0,0
pok,267,118
pol,4213,2207
pom,183,90
pon,2531,759
poo,874,66
pop,1141,336
poq,1,1
por,6199,2722
pos,5950,1482
pot,2953,1077
pou,919,22
pov,147,14
pow,1947,24
pox,100,52
poy,8,4
poz,9,24
ppa,325,310
ppb,0,60
ppc,0,97
ppd,0,17
ppe,3442,6893
ppf,0,94
ppg,0,18
pph,47,72
ppi,1237,592
ppj,0,1
ppk,1,30
ppl,2600,559
ppm,1,39
ppn,0,26
ppo,1595,188
ppp,0,11
ppq,0,0
ppr,1244,122
pps,8,198
ppt,0,152
ppu,41,91
ppv,0,16
ppw,0,15
ppx,0,0
ppy,324,19
ppz,0,17
pqa,0,0
pqb,0,0
pqc,0,0
pqd,0,0
pqe,0,0
pqf,0,0
pqg,0,0
pqh,0,0
pqi,0,0
pqj,0,0
pqk,0,0
pql,0,0
pqm,0,0
pqn,0,0
pqo,0,0
pqp,0,0
pqq,0,0
pqr,0,0
pqs,0,0
pqt,0,0
pqu,0,0
pqv,0,0
pqw,0,0
pqx,0,0
pqy,0,0
pqz,0,0
pra,1567,2311
prb,0,0
prc,0,0
prd,0,0
pre,9248,3484
prf,0,0
prg,0,0
prh,0,1
pri,7392,2006
prj,0,0
prk,0,0
prl,0,0
prm,0,0
prn,0,0
pro,17720,5234
prp,0,0
prq,0,0
prr,0,0
prs,0,0
prt,0,0
pru,325,1059
prv,0,0
prw,0,0
prx,0,0
pry,28,3
prz,1,0
psa,81,67
psb,4,20
psc,34,185
psd,0,5
pse,713,469
psf,1,13
psg,0,12
psh,75,9
psi,344,346
psj,0,0
psk,14,31
psl,0,3
psm,3,11
psn,21,8
pso,126,98
psp,6,33
psq,2,0
psr,0,6
pss,0,31
pst,137,243
psu,160,23
psv,0,6
psw,12,9
psx,0,0
psy,794,391
psz,0,2
pta,751,318
ptb,1,77
ptc,73,7
ptd,1,19
pte,817,538
ptf,3,57
ptg,0,72
pth,245,34
pti,3738,1738
ptj,0,2
ptk,0,62
ptl,26,53
ptm,0,50
ptn,13,15
pto,832,742
ptp,0,49
ptq,0,14
ptr,44,80
pts,93,202
ptt,0,35
ptu,504,272
ptv,0,77
ptw,3,33
ptx,0,0
pty,134,13
ptz,0,31
pua,60,58
pub,1239,329
puc,102,50
pud,136,73
pue,18,5
puf,232,101
pug,118,0
puh,1,7
pui,17,13
puj,1,1
puk,17,19
pul,2288,1189
pum,625,474
pun,553,1415
puo,0,0
pup,215,118
puq,1,0
pur,2098,784
pus,634,177
put,2890,852
puu,1,1
puv,0,0
puw,0,0
pux,0,0
puy,4,6
puz,54,102
pva,2,0
pvb,0,0
pvc,0,0
pvd,0,0
pve,0,39
pvf,0,0
pvg,0,0
pvh,0,0
pvi,1,2
pvj,0,0
pvk,0,0
pvl,0,0
pvm,0,0
pvn,0,0
pvo,0,2
pvp,0,0
pvq,0,0
pvr,0,0
pvs,0,0
pvt,0,0
pvu,0,0
pvv,0,0
pvw,0,0
pvx,0,0
pvy,0,0
pvz,0,0
pwa,96,11
pwb,0,0
pwc,0,0
pwd,0,0
pwe,29,16
pwf,0,0
pwg,0,0
pwh,1,0
pwi,52,5
pwj,0,0
pwk,0,0
pwl,0,0
pwm,0,0
pwn,3,0
pwo,42,1
pwp,0,0
pwq,0,0
pwr,13,0
pws,0,0
pwt,0,0
pwu,0,2
pwv,0,0
pww,0,0
pwx,0,0
pwy,0,0
pwz,0,0
pxa,0,0
pxb,0,0
pxc,0,0
pxd,0,0
pxe,0,0
pxf,0,0
pxg,0,0
pxh,0,0
pxi,0,0
pxj,0,0
pxk,0,0
pxl,0,0
pxm,0,0
pxn,0,0
pxo,0,0
pxp,0,0
pxq,0,0
pxr,0,0
pxs,0,0
pxt,0,0
pxu,0,0
pxv,0,0
pxw,0,0
pxx,0,0
pxy,0,0
pxz,0,0
pya,15,0
pyb,6,3
pyc,21,1
pyd,1,0
pye,44,21
pyf,3,1
pyg,326,6
pyh,7,0
pyi,38,1
pyj,15,2
pyk,12,12
pyl,70,45
pym,1,0
pyn,1,0
pyo,45,9
pyp,2,1
pyq,0,0
pyr,495,205
pys,3,1
pyt,78,55
pyu,1,0
pyv,0,0
pyw,5,1
pyx,4,0
pyy,0,0
pyz,0,0
pza,1,24
pzb,0,0
pzc,0,0
pzd,0,0
pze,0,14
pzf,0,0
pzg,0,0
pzh,0,0
pzi,13,16
pzj,0,0
pzk,0,0
pzl,0,0
pzm,0,0
pzn,0,0
pzo,0,1
pzp,0,0
pzq,0,0
pzr,0,0
pzs,0,0
pzt,0,0
pzu,0,3
pzv,0,0
pzw,0,0
pzx,0,0
pzy,0,3
pzz,0,0
qaa,1,0
qab,2,2
qac,0,0
qad,1,0
qae,0,0
qaf,0,0
qag,0,0
qah,0,0
qai,0,0
qaj,0,0
qak,0,0
qal,1,2
qam,0,0
qan,7,2
qao,0,0
qap,0,0
qaq,1,0
qar,5,3
qas,1,0
qat,1,0
qau,0,0
qav,0,0
qaw,0,0
